<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CDR,D,19951127,000000,5.18737,5.18737,5.18737,5.18737,32790.683219155,0
CDR,D,19951128,000000,5.10372,5.10372,5.10372,5.10372,43766.721371644,0
CDR,D,19951129,000000,5.16885,5.16885,5.16885,5.16885,60504.61547075,0
CDR,D,19951130,000000,5.35479,5.35479,5.35479,5.35479,78652.718171955,0
CDR,D,19951201,000000,5.49421,5.49421,5.49421,5.49421,50319.319741692,0
CDR,D,19951204,000000,5.49421,5.49421,5.49421,5.49421,97727.968928649,0
CDR,D,19951205,000000,5.68941,5.68941,5.68941,5.68941,98875.622329195,0
CDR,D,19951206,000000,5.5965,5.5965,5.5965,5.5965,73676.47661749,0
CDR,D,19951207,000000,5.5965,5.5965,5.5965,5.5965,66346.468705339,0
CDR,D,19951208,000000,5.47559,5.47559,5.47559,5.47559,65201.892123562,0
CDR,D,19951211,000000,5.65216,5.65216,5.65216,5.65216,39910.441848811,0
CDR,D,19951212,000000,5.54988,5.54988,5.54988,5.54988,37002.848112845,0
CDR,D,19951213,000000,5.49421,5.49421,5.49421,5.49421,38944.32075559,0
CDR,D,19951214,000000,5.49421,5.49421,5.49421,5.49421,32031.734589661,0
CDR,D,19951215,000000,5.43844,5.43844,5.43844,5.43844,30535.37506205,0
CDR,D,19951218,000000,5.45707,5.45707,5.45707,5.45707,27583.680257074,0
CDR,D,19951219,000000,5.40119,5.40119,5.40119,5.40119,65581.366438309,0
CDR,D,19951220,000000,4.85274,4.85274,4.85274,4.85274,71069.385514553,0
CDR,D,19951221,000000,4.9364,4.9364,4.9364,4.9364,49778.825244741,0
CDR,D,19951222,000000,4.99226,4.99226,4.99226,4.99226,34768.052080862,0
CDR,D,19951227,000000,5.08519,5.08519,5.08519,5.08519,39118.673819123,0
CDR,D,19951228,000000,5.08519,5.08519,5.08519,5.08519,71456.039073093,0
CDR,D,19951229,000000,4.85274,4.85274,4.85274,4.85274,62626.594814563,0
CDR,D,19960102,000000,4.97365,4.97365,4.97365,4.97365,13980.038876526,0
CDR,D,19960103,000000,5.01089,5.01089,5.01089,5.01089,50801.354682046,0
CDR,D,19960104,000000,5.06656,5.06656,5.06656,5.06656,91654.328680187,0
CDR,D,19960105,000000,5.28039,5.28039,5.28039,5.28039,127050.05178977,0
CDR,D,19960108,000000,5.31754,5.31754,5.31754,5.31754,49902.923601727,0
CDR,D,19960109,000000,5.49421,5.49421,5.49421,5.49421,114650.47215384,0
CDR,D,19960110,000000,5.47559,5.47559,5.47559,5.47559,107659.93991246,0
CDR,D,19960111,000000,5.5965,5.5965,5.5965,5.5965,80917.256785363,0
CDR,D,19960112,000000,5.49421,5.49421,5.49421,5.49421,70155.570340393,0
CDR,D,19960115,000000,5.31754,5.31754,5.31754,5.31754,41728.841740828,0
CDR,D,19960116,000000,5.49421,5.49421,5.49421,5.49421,127936.17559501,0
CDR,D,19960117,000000,5.67089,5.67089,5.67089,5.67089,204594.08959891,0
CDR,D,19960118,000000,5.49421,5.49421,5.49421,5.49421,59509.777402359,0
CDR,D,19960119,000000,5.31754,5.31754,5.31754,5.31754,92569.169460604,0
CDR,D,19960122,000000,5.49421,5.49421,5.49421,5.49421,67424.380880471,0
CDR,D,19960123,000000,5.33616,5.33616,5.33616,5.33616,61052.289211492,0
CDR,D,19960124,000000,5.49421,5.49421,5.49421,5.49421,87807.279613659,0
CDR,D,19960125,000000,5.5965,5.5965,5.5965,5.5965,211817.43446043,0
CDR,D,19960126,000000,5.68941,5.68941,5.68941,5.68941,196603.59125784,0
CDR,D,19960129,000000,6.06129,6.06129,6.06129,6.06129,136018.97849912,0
CDR,D,19960130,000000,5.97764,5.97764,5.97764,5.97764,103755.45689559,0
CDR,D,19960131,000000,6.07992,6.07992,6.07992,6.07992,202472.11025509,0
CDR,D,19960201,000000,5.88472,5.88472,5.88472,5.88472,100454.03035729,0
CDR,D,19960202,000000,5.88472,5.88472,5.88472,5.88472,135042.60134334,0
CDR,D,19960205,000000,5.65216,5.65216,5.65216,5.65216,57076.013756698,0
CDR,D,19960206,000000,5.65216,5.65216,5.65216,5.65216,68933.047683154,0
CDR,D,19960207,000000,5.49421,5.49421,5.49421,5.49421,61691.241909025,0
CDR,D,19960208,000000,5.49421,5.49421,5.49421,5.49421,92634.808260993,0
CDR,D,19960209,000000,5.65216,5.65216,5.65216,5.65216,147695.50572451,0
CDR,D,19960212,000000,5.95911,5.95911,5.95911,5.95911,225888.75229374,0
CDR,D,19960213,000000,5.43844,5.43844,5.43844,5.43844,99046.898573959,0
CDR,D,19960214,000000,5.54988,5.54988,5.54988,5.54988,115611.46521579,0
CDR,D,19960215,000000,5.38268,5.38268,5.38268,5.38268,96870.562098573,0
CDR,D,19960216,000000,5.31754,5.31754,5.31754,5.31754,101500.14873848,0
CDR,D,19960219,000000,5.31754,5.31754,5.31754,5.31754,43985.175504187,0
CDR,D,19960220,000000,5.29901,5.29901,5.29901,5.29901,34900.355287896,0
CDR,D,19960221,000000,5.18737,5.18737,5.18737,5.18737,64711.652333159,0
CDR,D,19960222,000000,5.29901,5.29901,5.29901,5.29901,32258.393572252,0
CDR,D,19960223,000000,5.18737,5.18737,5.18737,5.18737,47159.426866732,0
CDR,D,19960226,000000,5.29901,5.29901,5.29901,5.29901,63194.780680428,0
CDR,D,19960227,000000,5.43844,5.43844,5.43844,5.43844,95831.622961172,0
CDR,D,19960228,000000,5.45707,5.45707,5.45707,5.45707,73039.575132469,0
CDR,D,19960229,000000,5.68941,5.68941,5.68941,5.68941,323690.56487283,0
CDR,D,19960301,000000,5.78243,5.78243,5.78243,5.78243,181812.29783276,0
CDR,D,19960304,000000,5.92196,5.92196,5.92196,5.92196,284778.03791118,0
CDR,D,19960305,000000,5.88472,5.88472,5.88472,5.88472,213911.72243533,0
CDR,D,19960306,000000,5.78243,5.78243,5.78243,5.78243,76735.860079355,0
CDR,D,19960307,000000,5.78243,5.78243,5.78243,5.78243,124609.10890032,0
CDR,D,19960308,000000,5.76381,5.76381,5.76381,5.76381,160663.27122629,0
CDR,D,19960311,000000,5.72656,5.72656,5.72656,5.72656,205050.48438286,0
CDR,D,19960312,000000,5.65216,5.65216,5.65216,5.65216,100788.37799677,0
CDR,D,19960313,000000,5.65216,5.65216,5.65216,5.65216,53361.267897204,0
CDR,D,19960314,000000,5.67089,5.67089,5.67089,5.67089,81749.023459038,0
CDR,D,19960315,000000,5.67089,5.67089,5.67089,5.67089,122845.06613987,0
CDR,D,19960318,000000,5.84747,5.84747,5.84747,5.84747,87605.235181212,0
CDR,D,19960319,000000,5.97764,5.97764,5.97764,5.97764,169637.32596692,0
CDR,D,19960320,000000,5.78243,5.78243,5.78243,5.78243,57550.86945326,0
CDR,D,19960321,000000,5.78243,5.78243,5.78243,5.78243,41994.47376115,0
CDR,D,19960322,000000,5.54988,5.54988,5.54988,5.54988,57081.141787978,0
CDR,D,19960325,000000,5.38268,5.38268,5.38268,5.38268,92681.986148772,0
CDR,D,19960326,000000,5.47559,5.47559,5.47559,5.47559,72323.70196573,0
CDR,D,19960327,000000,5.56851,5.56851,5.56851,5.56851,75371.803758778,0
CDR,D,19960328,000000,5.47559,5.47559,5.47559,5.47559,58621.6023846,0
CDR,D,19960329,000000,5.54988,5.54988,5.54988,5.54988,57174.471957282,0
CDR,D,19960401,000000,5.56851,5.56851,5.56851,5.56851,66934.141090068,0
CDR,D,19960402,000000,5.45707,5.45707,5.45707,5.45707,84493.545800289,0
CDR,D,19960403,000000,5.47559,5.47559,5.47559,5.47559,74605.675885492,0
CDR,D,19960404,000000,5.49421,5.49421,5.49421,5.49421,46042.541653869,0
CDR,D,19960405,000000,5.5965,5.5965,5.5965,5.5965,42467.2782452,0
CDR,D,19960409,000000,5.68941,5.68941,5.68941,5.68941,46930.716671628,0
CDR,D,19960410,000000,5.76381,5.76381,5.76381,5.76381,90084.12550214,0
CDR,D,19960411,000000,5.68941,5.68941,5.68941,5.68941,53610.490217429,0
CDR,D,19960412,000000,5.68941,5.68941,5.68941,5.68941,75052.84021314,0
CDR,D,19960415,000000,5.5965,5.5965,5.5965,5.5965,114447.40211515,0
CDR,D,19960416,000000,5.65216,5.65216,5.65216,5.65216,52918.20599458,0
CDR,D,19960417,000000,5.70804,5.70804,5.70804,5.70804,67003.882315481,0
CDR,D,19960418,000000,5.74528,5.74528,5.74528,5.74528,57939.574224311,0
CDR,D,19960419,000000,5.68941,5.68941,5.68941,5.68941,70395.562204314,0
CDR,D,19960422,000000,5.78243,5.78243,5.78243,5.78243,78723.485003623,0
CDR,D,19960423,000000,5.97764,5.97764,5.97764,5.97764,251741.20919057,0
CDR,D,19960424,000000,6.27511,6.27511,6.27511,6.27511,465990.35608414,0
CDR,D,19960425,000000,6.65626,6.65626,6.65626,6.65626,340095.13693872,0
CDR,D,19960426,000000,6.56333,6.56333,6.56333,6.56333,190922.75820546,0
CDR,D,19960429,000000,6.65626,6.65626,6.65626,6.65626,170875.232718,0
CDR,D,19960430,000000,6.61911,6.61911,6.61911,6.61911,153146.60297553,0
CDR,D,19960506,000000,7.04676,7.04676,7.04676,7.04676,128824.35061277,0
CDR,D,19960507,000000,7.49294,7.49294,7.49294,7.49294,300942.61811314,0
CDR,D,19960508,000000,7.49294,7.49294,7.49294,7.49294,294132.59257281,0
CDR,D,19960509,000000,7.45569,7.45569,7.45569,7.45569,148269.84522791,0
CDR,D,19960510,000000,7.24206,7.24206,7.24206,7.24206,214017.3598797,0
CDR,D,19960513,000000,7.20482,7.20482,7.20482,7.20482,119245.18818106,0
CDR,D,19960514,000000,7.02823,7.02823,7.02823,7.02823,64374.227874911,0
CDR,D,19960515,000000,6.85156,6.85156,6.85156,6.85156,211185.66100669,0
CDR,D,19960516,000000,6.79569,6.79569,6.79569,6.79569,107710.19461901,0
CDR,D,19960517,000000,6.75844,6.75844,6.75844,6.75844,139189.12743664,0
CDR,D,19960520,000000,6.54472,6.54472,6.54472,6.54472,77635.316765931,0
CDR,D,19960521,000000,6.27511,6.27511,6.27511,6.27511,126201.87541599,0
CDR,D,19960522,000000,6.31226,6.31226,6.31226,6.31226,86682.189550747,0
CDR,D,19960523,000000,6.3309,6.3309,6.3309,6.3309,153400.95332704,0
CDR,D,19960524,000000,6.44243,6.44243,6.44243,6.44243,106029.2259653,0
CDR,D,19960527,000000,6.52608,6.52608,6.52608,6.52608,112504.90386614,0
CDR,D,19960528,000000,6.52608,6.52608,6.52608,6.52608,79706.015796941,0
CDR,D,19960529,000000,6.40528,6.40528,6.40528,6.40528,82557.201188823,0
CDR,D,19960530,000000,6.20998,6.20998,6.20998,6.20998,140745.99773336,0
CDR,D,19960531,000000,6.27511,6.27511,6.27511,6.27511,115998.11877432,0
CDR,D,19960603,000000,6.22861,6.22861,6.22861,6.22861,75005.66232536,0
CDR,D,19960604,000000,6.29375,6.29375,6.29375,6.29375,102606.77788878,0
CDR,D,19960605,000000,6.17284,6.17284,6.17284,6.17284,136773.82470359,0
CDR,D,19960607,000000,6.20998,6.20998,6.20998,6.20998,119904.65300371,0
CDR,D,19960610,000000,6.3309,6.3309,6.3309,6.3309,93765.026355185,0
CDR,D,19960611,000000,6.44243,6.44243,6.44243,6.44243,313977.04802156,0
CDR,D,19960612,000000,6.48893,6.48893,6.48893,6.48893,418028.90512516,0
CDR,D,19960613,000000,6.67489,6.67489,6.67489,6.67489,151886.13288682,0
CDR,D,19960614,000000,6.47032,6.47032,6.47032,6.47032,170513.19370961,0
CDR,D,19960617,000000,6.48893,6.48893,6.48893,6.48893,219653.06625682,0
CDR,D,19960618,000000,6.54472,6.54472,6.54472,6.54472,194165.72518716,0
CDR,D,19960619,000000,6.47032,6.47032,6.47032,6.47032,105244.6371794,0
CDR,D,19960620,000000,6.17284,6.17284,6.17284,6.17284,103531.87473177,0
CDR,D,19960621,000000,6.77706,6.77706,6.77706,6.77706,342658.12697263,0
CDR,D,19960624,000000,7.33489,7.33489,7.33489,7.33489,403090.95000546,0
CDR,D,19960625,000000,7.33489,7.33489,7.33489,7.33489,293956.18829677,0
CDR,D,19960626,000000,7.47441,7.47441,7.47441,7.47441,286402.59822079,0
CDR,D,19960627,000000,7.65099,7.65099,7.65099,7.65099,367575.23096392,0
CDR,D,19960628,000000,7.70676,7.70676,7.70676,7.70676,228838.3958862,0
CDR,D,19960701,000000,7.68813,7.68813,7.68813,7.68813,156785.45397208,0
CDR,D,19960702,000000,7.51156,7.51156,7.51156,7.51156,206075.06503267,0
CDR,D,19960703,000000,7.47441,7.47441,7.47441,7.47441,98252.053725503,0
CDR,D,19960704,000000,7.70676,7.70676,7.70676,7.70676,254981.0993535,0
CDR,D,19960705,000000,7.70676,7.70676,7.70676,7.70676,191415.04920837,0
CDR,D,19960708,000000,7.29774,7.29774,7.29774,7.29774,186968.02048204,0
CDR,D,19960709,000000,7.24206,7.24206,7.24206,7.24206,75731.791554659,0
CDR,D,19960710,000000,7.16757,7.16757,7.16757,7.16757,176279.15208125,0
CDR,D,19960711,000000,7.14903,7.14903,7.14903,7.14903,147367.31172256,0
CDR,D,19960712,000000,7.14903,7.14903,7.14903,7.14903,70186.338528075,0
CDR,D,19960715,000000,7.22333,7.22333,7.22333,7.22333,76006.654031288,0
CDR,D,19960716,000000,7.00951,7.00951,7.00951,7.00951,91875.859631499,0
CDR,D,19960717,000000,6.73993,6.73993,6.73993,6.73993,172168.52220692,0
CDR,D,19960718,000000,6.72129,6.72129,6.72129,6.72129,148324.20235948,0
CDR,D,19960719,000000,6.61911,6.61911,6.61911,6.61911,90544.622711117,0
CDR,D,19960722,000000,6.47032,6.47032,6.47032,6.47032,122338.41664937,0
CDR,D,19960723,000000,6.47032,6.47032,6.47032,6.47032,94572.178478714,0
CDR,D,19960724,000000,6.48893,6.48893,6.48893,6.48893,98841.777322745,0
CDR,D,19960725,000000,6.52608,6.52608,6.52608,6.52608,83995.101159837,0
CDR,D,19960726,000000,6.52608,6.52608,6.52608,6.52608,98634.604859018,0
CDR,D,19960729,000000,6.77706,6.77706,6.77706,6.77706,61464.582926433,0
CDR,D,19960730,000000,6.70277,6.70277,6.70277,6.70277,126961.84965175,0
CDR,D,19960731,000000,6.75844,6.75844,6.75844,6.75844,90499.49603585,0
CDR,D,19960801,000000,6.56333,6.56333,6.56333,6.56333,68185.380722477,0
CDR,D,19960802,000000,6.44243,6.44243,6.44243,6.44243,86169.386422711,0
CDR,D,19960805,000000,6.61911,6.61911,6.61911,6.61911,93636.825573176,0
CDR,D,19960806,000000,6.75844,6.75844,6.75844,6.75844,138076.3446488,0
CDR,D,19960807,000000,6.61911,6.61911,6.61911,6.61911,91751.761274514,0
CDR,D,19960808,000000,6.61911,6.61911,6.61911,6.61911,43799.540771838,0
CDR,D,19960809,000000,6.70277,6.70277,6.70277,6.70277,54785.834986888,0
CDR,D,19960812,000000,6.67489,6.67489,6.67489,6.67489,69691.996312648,0
CDR,D,19960813,000000,6.61911,6.61911,6.61911,6.61911,49536.782168308,0
CDR,D,19960814,000000,6.63764,6.63764,6.63764,6.63764,162711.40691967,0
CDR,D,19960816,000000,6.83294,6.83294,6.83294,6.83294,55376.584190386,0
CDR,D,19960819,000000,6.99099,6.99099,6.99099,6.99099,111375.71137821,0
CDR,D,19960820,000000,6.95375,6.95375,6.95375,6.95375,100198.65439953,0
CDR,D,19960821,000000,6.85156,6.85156,6.85156,6.85156,169825.01191179,0
CDR,D,19960822,000000,6.85156,6.85156,6.85156,6.85156,268016.55486819,0
CDR,D,19960823,000000,6.72129,6.72129,6.72129,6.72129,152720.97637926,0
CDR,D,19960826,000000,6.77706,6.77706,6.77706,6.77706,125211.13977263,0
CDR,D,19960827,000000,6.77706,6.77706,6.77706,6.77706,161146.3317729,0
CDR,D,19960828,000000,6.77706,6.77706,6.77706,6.77706,68030.51417781,0
CDR,D,19960829,000000,6.77706,6.77706,6.77706,6.77706,150818.47677425,0
CDR,D,19960830,000000,6.97226,6.97226,6.97226,6.97226,127178.25257177,0
CDR,D,19960902,000000,7.16757,7.16757,7.16757,7.16757,146133.50739651,0
CDR,D,19960903,000000,7.24206,7.24206,7.24206,7.24206,115638.13097844,0
CDR,D,19960904,000000,6.99099,6.99099,6.99099,6.99099,63233.753718158,0
CDR,D,19960905,000000,6.95375,6.95375,6.95375,6.95375,71856.025512961,0
CDR,D,19960906,000000,6.87008,6.87008,6.87008,6.87008,48516.303943516,0
CDR,D,19960909,000000,6.88871,6.88871,6.88871,6.88871,52588.98638638,0
CDR,D,19960910,000000,6.95375,6.95375,6.95375,6.95375,136956.38261717,0
CDR,D,19960911,000000,6.95375,6.95375,6.95375,6.95375,28772.357907862,0
CDR,D,19960912,000000,7.00951,7.00951,7.00951,7.00951,77610.702215785,0
CDR,D,19960913,000000,7.14903,7.14903,7.14903,7.14903,118678.02792144,0
CDR,D,19960916,000000,7.13032,7.13032,7.13032,7.13032,108828.10543813,0
CDR,D,19960917,000000,7.14903,7.14903,7.14903,7.14903,108534.78204889,0
CDR,D,19960918,000000,7.14903,7.14903,7.14903,7.14903,104754.397389,0
CDR,D,19960919,000000,6.88871,6.88871,6.88871,6.88871,109824.99471903,0
CDR,D,19960920,000000,6.87008,6.87008,6.87008,6.87008,42117.546511879,0
CDR,D,19960923,000000,7.02823,7.02823,7.02823,7.02823,93615.287841798,0
CDR,D,19960924,000000,6.93511,6.93511,6.93511,6.93511,63692.199714623,0
CDR,D,19960925,000000,6.81431,6.81431,6.81431,6.81431,105936.92140226,0
CDR,D,19960926,000000,6.70277,6.70277,6.70277,6.70277,71133.998708686,0
CDR,D,19960927,000000,6.77706,6.77706,6.77706,6.77706,97027.479855752,0
CDR,D,19960930,000000,6.65626,6.65626,6.65626,6.65626,47075.327153734,0
CDR,D,19961001,000000,6.70277,6.70277,6.70277,6.70277,59191.839462977,0
CDR,D,19961002,000000,6.73993,6.73993,6.73993,6.73993,72202.680427514,0
CDR,D,19961003,000000,6.79569,6.79569,6.79569,6.79569,48705.015494634,0
CDR,D,19961004,000000,6.9166,6.9166,6.9166,6.9166,122388.67135592,0
CDR,D,19961007,000000,7.14903,7.14903,7.14903,7.14903,267797.07512939,0
CDR,D,19961008,000000,7.26058,7.26058,7.26058,7.26058,162493.97839338,0
CDR,D,19961009,000000,7.41854,7.41854,7.41854,7.41854,196097.9673736,0
CDR,D,19961010,000000,7.45569,7.45569,7.45569,7.45569,354079.27824026,0
CDR,D,19961011,000000,7.49294,7.49294,7.49294,7.49294,300004.18838883,0
CDR,D,19961014,000000,7.36286,7.36286,7.36286,7.36286,58296.485201424,0
CDR,D,19961015,000000,7.36286,7.36286,7.36286,7.36286,218101.32399138,0
CDR,D,19961016,000000,7.36286,7.36286,7.36286,7.36286,101304.25794357,0
CDR,D,19961017,000000,7.45569,7.45569,7.45569,7.45569,94554.743172361,0
CDR,D,19961018,000000,7.26058,7.26058,7.26058,7.26058,49163.461491098,0
CDR,D,19961021,000000,7.36286,7.36286,7.36286,7.36286,195951.30567898,0
CDR,D,19961022,000000,7.2792,7.2792,7.2792,7.2792,107808.65281958,0
CDR,D,19961023,000000,7.41854,7.41854,7.41854,7.41854,189962.79074978,0
CDR,D,19961024,000000,7.24206,7.24206,7.24206,7.24206,103904.16980271,0
CDR,D,19961025,000000,7.24206,7.24206,7.24206,7.24206,68205.892847598,0
CDR,D,19961028,000000,7.14903,7.14903,7.14903,7.14903,63678.866833294,0
CDR,D,19961029,000000,7.04676,7.04676,7.04676,7.04676,96831.589060842,0
CDR,D,19961030,000000,7.20482,7.20482,7.20482,7.20482,45807.677821229,0
CDR,D,19961031,000000,7.41854,7.41854,7.41854,7.41854,229734.77575402,0
CDR,D,19961104,000000,7.33489,7.33489,7.33489,7.33489,60764.093853536,0
CDR,D,19961105,000000,7.33489,7.33489,7.33489,7.33489,38486.900365381,0
CDR,D,19961106,000000,7.53008,7.53008,7.53008,7.53008,145216.61540358,0
CDR,D,19961107,000000,7.59521,7.59521,7.59521,7.59521,156218.29371248,0
CDR,D,19961108,000000,7.65099,7.65099,7.65099,7.65099,59018.5120057,0
CDR,D,19961112,000000,7.68813,7.68813,7.68813,7.68813,105735.90257606,0
CDR,D,19961113,000000,7.61385,7.61385,7.61385,7.61385,52422.838172897,0
CDR,D,19961114,000000,7.65099,7.65099,7.65099,7.65099,141761.34792687,0
CDR,D,19961115,000000,7.84618,7.84618,7.84618,7.84618,99628.417321152,0
CDR,D,19961118,000000,7.92068,7.92068,7.92068,7.92068,108429.14460451,0
CDR,D,19961119,000000,7.92068,7.92068,7.92068,7.92068,115436.086546,0
CDR,D,19961120,000000,7.95783,7.95783,7.95783,7.95783,126555.70957433,0
CDR,D,19961121,000000,8.04139,8.04139,8.04139,8.04139,164147.25567817,0
CDR,D,19961122,000000,8.46913,8.46913,8.46913,8.46913,274875.8095088,0
CDR,D,19961125,000000,8.54343,8.54343,8.54343,8.54343,121029.74306662,0
CDR,D,19961126,000000,8.42263,8.42263,8.42263,8.42263,171354.1908396,0
CDR,D,19961127,000000,8.42263,8.42263,8.42263,8.42263,55831.953368082,0
CDR,D,19961128,000000,8.07864,8.07864,8.07864,8.07864,61218.437424976,0
CDR,D,19961129,000000,8.23679,8.23679,8.23679,8.23679,142660.80461345,0
CDR,D,19961202,000000,8.34823,8.34823,8.34823,8.34823,93301.45232744,0
CDR,D,19961203,000000,8.23679,8.23679,8.23679,8.23679,125351.64782971,0
CDR,D,19961204,000000,8.19017,8.19017,8.19017,8.19017,79755.244897233,0
CDR,D,19961205,000000,8.81294,8.81294,8.81294,8.81294,205668.92495527,0
CDR,D,19961206,000000,8.77579,8.77579,8.77579,8.77579,94741.403510966,0
CDR,D,19961209,000000,8.27393,8.27393,8.27393,8.27393,80517.270345495,0
CDR,D,19961210,000000,8.42263,8.42263,8.42263,8.42263,126441.86727992,0
CDR,D,19961211,000000,8.38548,8.38548,8.38548,8.38548,57641.122803795,0
CDR,D,19961212,000000,8.42263,8.42263,8.42263,8.42263,90247.196896856,0
CDR,D,19961213,000000,8.42263,8.42263,8.42263,8.42263,131784.2502678,0
CDR,D,19961216,000000,8.42263,8.42263,8.42263,8.42263,86092.465953505,0
CDR,D,19961217,000000,8.42263,8.42263,8.42263,8.42263,276676.77409446,0
CDR,D,19961218,000000,8.70149,8.70149,8.70149,8.70149,244003.0099885,0
CDR,D,19961219,000000,8.58058,8.58058,8.58058,8.58058,101136.05851758,0
CDR,D,19961220,000000,8.73864,8.73864,8.73864,8.73864,193477.54338934,0
CDR,D,19961223,000000,8.93393,8.93393,8.93393,8.93393,196884.60737201,0
CDR,D,19961224,000000,8.81294,8.81294,8.81294,8.81294,138734.7838652,0
CDR,D,19961230,000000,9.00823,9.00823,9.00823,9.00823,219993.56753384,0
CDR,D,19961231,000000,9.36129,9.36129,9.36129,9.36129,498623.09593986,0
CDR,D,19970102,000000,9.27744,9.27744,9.27744,9.27744,219045.90735323,0
CDR,D,19970103,000000,9.36129,9.36129,9.36129,9.36129,123146.59437915,0
CDR,D,19970106,000000,9.36129,9.36129,9.36129,9.36129,146170.42922173,0
CDR,D,19970107,000000,9.66746,9.66746,9.66746,9.66746,120377.45748776,0
CDR,D,19970108,000000,10.0965,10.0965,10.0965,10.0965,147721.14588091,0
CDR,D,19970109,000000,10.2915,10.2915,10.2915,10.2915,99603.802771007,0
CDR,D,19970110,000000,10.4027,10.4027,10.4027,10.4027,252224.26973718,0
CDR,D,19970113,000000,10.6815,10.6815,10.6815,10.6815,135826.16452298,0
CDR,D,19970114,000000,10.8774,10.8774,10.8774,10.8774,155607.03238385,0
CDR,D,19970115,000000,11.1836,11.1836,11.1836,11.1836,290859.88300969,0
CDR,D,19970116,000000,11.9656,11.9656,11.9656,11.9656,191170.95491943,0
CDR,D,19970117,000000,13.1269,13.1269,13.1269,13.1269,348590.23355776,0
CDR,D,19970120,000000,13.5179,13.5179,13.5179,13.5179,362066.69976256,0
CDR,D,19970121,000000,13.0519,13.0519,13.0519,13.0519,215207.06313675,0
CDR,D,19970122,000000,14.2892,14.2892,14.2892,14.2892,244355.81854059,0
CDR,D,19970123,000000,15.6921,15.6921,15.6921,15.6921,189084.87179458,0
CDR,D,19970124,000000,17.2454,17.2454,17.2454,17.2454,367939.32118482,0
CDR,D,19970127,000000,18.9078,18.9078,18.9078,18.9078,469068.20045861,0
CDR,D,19970128,000000,18.0167,18.0167,18.0167,18.0167,240747.73573172,0
CDR,D,19970129,000000,16.2684,16.2684,16.2684,16.2684,393611.27138058,0
CDR,D,19970130,000000,16.4644,16.4644,16.4644,16.4644,208834.97146777,0
CDR,D,19970131,000000,15.7663,15.7663,15.7663,15.7663,127742.33601261,0
CDR,D,19970203,000000,16.2684,16.8544,16.2684,16.6595,374260.132541,0
CDR,D,19970204,000000,16.4644,16.7793,16.2684,16.2684,386851.50054681,0
CDR,D,19970205,000000,16.2684,16.6595,16.2684,16.6595,351882.42963976,0
CDR,D,19970206,000000,17.0494,18.8357,17.0494,18.8357,228713.27192296,0
CDR,D,19970207,000000,18.7128,20.4621,18.7128,20.0798,258872.24948904,0
CDR,D,19970210,000000,20.583,20.583,19.6069,20.1919,528482.59647915,0
CDR,D,19970211,000000,20.9729,22.4423,20.9729,22.2561,385959.22310402,0
CDR,D,19970212,000000,22.0601,22.0601,20.8891,21.3542,302595.89539793,0
CDR,D,19970213,000000,22.6373,24.1896,22.6373,23.9196,317130.78725899,0
CDR,D,19970214,000000,24.5055,25.4717,24.1896,24.1896,417933.52374335,0
CDR,D,19970217,000000,24.5055,24.5806,24.0043,24.3105,436264.18435813,0
CDR,D,19970218,000000,24.5055,26.0578,22.9153,22.9153,324449.51350232,0
